codice_utente|scuola|regione|nazionale
"UDPS004012"|0.0|3.9|4.5
"UDPS009015"|14.3|3.9|4.5
"UDPS010008"|0.9|3.9|4.5
"UDPS011015"|0.0|3.9|4.5
"UDPS012011"|12.5|3.9|4.5
"UDPS01301R"|0.0|3.9|4.5
"UDPS01401L"||3.9|4.5
"UDPS05000P"|3.5|3.9|4.5
"UDPS08000E"|0.0|3.9|4.5
"UDRA01101P"|3.7|3.9|4.5
"UDRC00301P"|5.6|3.9|4.5
"UDRC00401E"|12.5|3.9|4.5
"UDRC01101N"|0.0|3.9|4.5
"UDRC013019"|4.8|3.9|4.5
"UDRC01701L"|2.0|3.9|4.5
"UDRI004017"|14.3|3.9|4.5
"UDRI00601V"|5.5|3.9|4.5
"UDRI00901A"||3.9|4.5
"UDRI01000D"|5.7|3.9|4.5
"UDRI01001E"|0.0|3.9|4.5
"UDRI01101A"|0.0|3.9|4.5
"UDRI013012"|14.3|3.9|4.5
"UDRI01401T"|12.5|3.9|4.5
"UDRI01402V"|0.0|3.9|4.5
"UDRI040009"|5.3|3.9|4.5
"UDSD01000P"|4.0|3.9|4.5
"UDTA00701V"|4.9|3.9|4.5
"UDTD003012"|0.0|3.9|4.5
"UDTD00401T"||3.9|4.5
"UDTD007019"|0.0|3.9|4.5
"UDTD009011"|0.0|3.9|4.5
"UDTD010004"|6.7|3.9|4.5
"UDTD011011"|0.0|3.9|4.5
"UDTD01201R"|0.0|3.9|4.5
"UDTD01301L"|0.0|3.9|4.5
"UDTD02000P"|0.0|3.9|4.5
"UDTD04000X"|0.0|3.9|4.5
"UDTF004014"|0.0|3.9|4.5
"UDTF00601Q"|0.0|3.9|4.5
"UDTF01301V"|2.5|3.9|4.5
"UDTF01302X"|0.0|3.9|4.5
"UDTF01401P"|0.0|3.9|4.5
"UDTF01601A"|8.1|3.9|4.5
"UDTL01000E"|10.8|3.9|4.5
"UDTN00401Q"|6.7|3.9|4.5
"UDTN01701T"|0.0|3.9|4.5
"VAEE01200N"|0.0|2.7|3.3
"VAEE01201P"|0.0|2.7|3.3
"VAEE01202Q"|0.0|2.7|3.3
"VAEE01203R"|0.0|2.7|3.3
"VAEE01206X"|0.0|2.7|3.3
"VAEE012071"|0.0|2.7|3.3
"VAEE036006"|0.0|2.7|3.3
"VAEE036017"|0.0|2.7|3.3
"VAEE036028"|0.0|2.7|3.3
"VAEE036039"|0.0|2.7|3.3
"VAEE03604A"|0.0|2.7|3.3
"VAEE06200P"|1.7|2.7|3.3
"VAEE06201Q"|1.7|2.7|3.3
"VAEE06202R"|1.7|2.7|3.3
"VAEE06203T"|1.7|2.7|3.3
"VAEE087003"|0.0|2.7|3.3
"VAEE087014"|0.0|2.7|3.3
"VAEE087025"|0.0|2.7|3.3
"VAEE09800D"|2.3|2.7|3.3
"VAEE09801E"|2.3|2.7|3.3
"VAEE09802G"|2.3|2.7|3.3
"VAEE09804N"|2.3|2.7|3.3
"VAEE09805P"|2.3|2.7|3.3
"VAEE09809V"|2.3|2.7|3.3
"VAEE101004"|2.8|2.7|3.3
"VAEE101015"|2.8|2.7|3.3
"VAEE101037"|2.8|2.7|3.3
"VAEE101048"|2.8|2.7|3.3
"VAEE10300Q"|5.4|2.7|3.3
"VAEE10301R"|5.4|2.7|3.3
"VAEE10302T"|5.4|2.7|3.3
"VAEE10303V"|5.4|2.7|3.3
"VAEE80502G"|5.7|2.7|3.3
"VAEE80503L"|5.7|2.7|3.3
"VAEE80601A"|2.3|2.7|3.3
"VAEE80603C"|2.3|2.7|3.3
"VAEE80604D"|2.3|2.7|3.3
"VAEE80605E"|2.3|2.7|3.3
"VAEE807027"|0.0|2.7|3.3
"VAEE808012"|2.7|2.7|3.3
"VAEE808023"|2.7|2.7|3.3
"VAEE808045"|2.7|2.7|3.3
"VAEE80901T"|0.0|2.7|3.3
"VAEE80902V"|0.0|2.7|3.3
"VAEE80903X"|0.0|2.7|3.3
"VAEE809041"|0.0|2.7|3.3
"VAEE810012"|0.0|2.7|3.3
"VAEE810023"|0.0|2.7|3.3
"VAEE81201N"|13.3|2.7|3.3
"VAEE81202P"|13.3|2.7|3.3
"VAEE81203Q"|13.3|2.7|3.3
"VAEE81204R"|13.3|2.7|3.3
"VAEE81206V"|13.3|2.7|3.3
"VAEE81301D"|3.0|2.7|3.3
"VAEE81302E"|3.0|2.7|3.3
"VAEE81402A"|12.0|2.7|3.3
"VAEE815015"|4.0|2.7|3.3
"VAEE815037"|4.0|2.7|3.3
"VAEE816011"|0.0|2.7|3.3
"VAEE81701R"|9.5|2.7|3.3
"VAEE81702T"|9.5|2.7|3.3
"VAEE81801L"|2.6|2.7|3.3
"VAEE81802N"|2.6|2.7|3.3
"VAEE81803P"|2.6|2.7|3.3
"VAEE81901C"|5.4|2.7|3.3
"VAEE81902D"|5.4|2.7|3.3
"VAEE81903E"|5.4|2.7|3.3
"VAEE81904G"|5.4|2.7|3.3
"VAEE82001L"|6.1|2.7|3.3
"VAEE82002N"|6.1|2.7|3.3
"VAEE82003P"|6.1|2.7|3.3
"VAEE82102D"|4.8|2.7|3.3
"VAEE82103E"|4.8|2.7|3.3
"VAEE82104G"|4.8|2.7|3.3
"VAEE82105L"|4.8|2.7|3.3
"VAEE82106N"|4.8|2.7|3.3
"VAEE82107P"|4.8|2.7|3.3
"VAEE82108Q"|4.8|2.7|3.3
"VAEE822018"|0.0|2.7|3.3
"VAEE822029"|0.0|2.7|3.3
"VAEE82203A"|0.0|2.7|3.3
"VAEE823014"|9.1|2.7|3.3
"VAEE823025"|9.1|2.7|3.3
"VAEE82401X"|4.5|2.7|3.3
"VAEE824021"|4.5|2.7|3.3
"VAEE82501Q"|6.7|2.7|3.3
"VAEE82502R"|6.7|2.7|3.3
"VAEE82601G"|3.7|2.7|3.3
"VAEE82602L"|3.7|2.7|3.3
"VAEE82603N"|3.7|2.7|3.3
"VAEE82701B"|1.8|2.7|3.3
"VAEE82702C"|1.8|2.7|3.3
"VAEE82703D"|1.8|2.7|3.3
"VAEE82709Q"|1.8|2.7|3.3
"VAEE82710T"|1.8|2.7|3.3
"VAEE828017"|2.6|2.7|3.3
"VAEE828028"|2.6|2.7|3.3
"VAEE828039"|2.6|2.7|3.3
"VAEE82804A"|2.6|2.7|3.3
"VAEE82805B"|2.6|2.7|3.3
"VAEE829013"|7.7|2.7|3.3
"VAEE829035"|7.7|2.7|3.3
"VAEE830017"|3.0|2.7|3.3
"VAEE830028"|3.0|2.7|3.3
"VAEE830039"|3.0|2.7|3.3
"VAEE831046"|4.8|2.7|3.3
"VAEE83201V"|2.5|2.7|3.3
"VAEE83202X"|2.5|2.7|3.3
"VAEE832031"|2.5|2.7|3.3
"VAEE832042"|2.5|2.7|3.3
"VAEE83301P"|2.5|2.7|3.3
"VAEE83302Q"|2.5|2.7|3.3
"VAEE83303R"|2.5|2.7|3.3
"VAEE83304T"|2.5|2.7|3.3
"VAEE83305V"|2.5|2.7|3.3
"VAEE83401E"|0.0|2.7|3.3
"VAEE83402G"|0.0|2.7|3.3
"VAEE83403L"|0.0|2.7|3.3
"VAEE83501A"|2.4|2.7|3.3
"VAEE83502B"|2.4|2.7|3.3
"VAEE83503C"|2.4|2.7|3.3
"VAEE83504D"|2.4|2.7|3.3
"VAEE836016"|2.2|2.7|3.3
"VAEE836038"|2.2|2.7|3.3
"VAEE836049"|2.2|2.7|3.3
"VAEE837012"|0.0|2.7|3.3
"VAEE837023"|0.0|2.7|3.3
"VAEE837034"|0.0|2.7|3.3
"VAEE83801T"|2.7|2.7|3.3
"VAEE83802V"|2.7|2.7|3.3
"VAEE83901N"|0.0|2.7|3.3
"VAEE83902P"|0.0|2.7|3.3
"VAEE84001T"|1.9|2.7|3.3
"VAEE84002V"|1.9|2.7|3.3
"VAEE84003X"|1.9|2.7|3.3
"VAEE840041"|1.9|2.7|3.3
"VAEE84102P"|2.9|2.7|3.3
"VAEE84103Q"|2.9|2.7|3.3
"VAEE84104R"|2.9|2.7|3.3
"VAEE84201D"|0.0|2.7|3.3
"VAEE843019"|2.0|2.7|3.3
"VAEE84302A"|2.0|2.7|3.3
"VAEE844015"|0.0|2.7|3.3
"VAEE844037"|0.0|2.7|3.3
"VAEE845011"|0.0|2.7|3.3
"VAEE845022"|0.0|2.7|3.3
"VAEE845033"|0.0|2.7|3.3
"VAEE84601R"|9.1|2.7|3.3
"VAEE84602T"|9.1|2.7|3.3
"VAEE84701L"|0.0|2.7|3.3
"VAEE84704Q"|0.0|2.7|3.3
"VAEE84801C"|8.3|2.7|3.3
"VAEE84802D"|8.3|2.7|3.3
"VAEE849018"|1.7|2.7|3.3
"VAEE849029"|1.7|2.7|3.3
"VAEE85001C"|3.4|2.7|3.3
"VAEE85002D"|3.4|2.7|3.3
"VAEE851018"|0.0|2.7|3.3
"VAEE852014"|7.7|2.7|3.3
"VAEE852025"|7.7|2.7|3.3
"VAEE85301X"|0.0|2.7|3.3
"VAEE85401Q"|2.1|2.7|3.3
"VAEE85402R"|2.1|2.7|3.3
"VAEE85501G"|0.0|2.7|3.3
"VAEE85601B"|0.0|2.7|3.3
"VAEE85605G"|0.0|2.7|3.3
"VAEE857017"|2.0|2.7|3.3
"VAEE857028"|2.0|2.7|3.3
"VAEE85704A"|2.0|2.7|3.3
"VAEE858013"|5.3|2.7|3.3
"VAEE858024"|5.3|2.7|3.3
"VAEE858035"|5.3|2.7|3.3
"VAEE85901V"|0.0|2.7|3.3
"VAEE85902X"|0.0|2.7|3.3
"VAEE860013"|0.0|2.7|3.3
"VAEE860024"|0.0|2.7|3.3
"VAEE86101V"|0.0|2.7|3.3
"VAEE86102X"|0.0|2.7|3.3
"VAEE86201P"|4.4|2.7|3.3
"VAEE86202Q"|4.4|2.7|3.3
"VAEE86301E"|3.6|2.7|3.3
"VAEE86302G"|3.6|2.7|3.3
"VAEE865016"|0.0|2.7|3.3
"VAEE865027"|0.0|2.7|3.3
"VAEE866012"|0.0|2.7|3.3
"VAEE866023"|0.0|2.7|3.3
"VAEE866034"|0.0|2.7|3.3
"VAEE866045"|0.0|2.7|3.3
"VAEE86701T"|2.1|2.7|3.3
"VAEE86702V"|2.1|2.7|3.3
"VAEE86703X"|2.1|2.7|3.3
"VAEE86801N"|0.0|2.7|3.3
"VAEE86802P"|0.0|2.7|3.3
"VAEE86803Q"|0.0|2.7|3.3
"VAEE86804R"|0.0|2.7|3.3
"VAEE86901D"|5.1|2.7|3.3
"VAEE86902E"|5.1|2.7|3.3
"VAEE86903G"|5.1|2.7|3.3
"VAEE87001N"|3.3|2.7|3.3
"VAEE87002P"|3.3|2.7|3.3
"VAEE87003Q"|3.3|2.7|3.3
"VAEE87004R"|3.3|2.7|3.3
"VAEE87005T"|3.3|2.7|3.3
"VAEE87101D"|4.5|2.7|3.3
"VAEE87102E"|4.5|2.7|3.3
"VAEE87103G"|4.5|2.7|3.3
"VAEE87104L"|4.5|2.7|3.3
"VAEE87105N"|4.5|2.7|3.3
"VAEE87106P"|4.5|2.7|3.3
"VAEE87203B"|2.1|2.7|3.3
"VAEE87204C"|2.1|2.7|3.3
"VAEE87205D"|2.1|2.7|3.3
"VAEE87206E"|2.1|2.7|3.3
"VAEE873015"|0.0|2.7|3.3
"VAEE873026"|0.0|2.7|3.3
"VAEE873037"|0.0|2.7|3.3
"VAEE873048"|0.0|2.7|3.3
"VAEE873059"|0.0|2.7|3.3
"VAEE874011"|7.7|2.7|3.3
"VAEE874022"|7.7|2.7|3.3
"VAEE874033"|7.7|2.7|3.3
"VAEE87501R"|4.4|2.7|3.3
"VAEE87502T"|4.4|2.7|3.3
"VAEE87601L"|2.7|2.7|3.3
"VAEE87602N"|2.7|2.7|3.3
"VAEE87701C"|2.8|2.7|3.3
"VAEE87702D"|2.8|2.7|3.3
"VAEE878018"|3.7|2.7|3.3
"VAMM144001"|0.0|4.4|5.7
"VAMM144012"|0.0|4.4|5.7
"VAMM144023"|5.3|4.4|5.7
"VAMM144034"|7.7|4.4|5.7
"VAMM70001D"|0.0|4.4|5.7
"VAMM702015"|0.0|4.4|5.7
"VAMM80501D"|4.5|4.4|5.7
"VAMM806019"|0.0|4.4|5.7
"VAMM807015"|9.1|4.4|5.7
"VAMM808011"|13.0|4.4|5.7
"VAMM80901R"|0.0|4.4|5.7
"VAMM80902T"|0.0|4.4|5.7
"VAMM810011"|11.1|4.4|5.7
"VAMM81201L"|21.4|4.4|5.7
"VAMM81202N"|9.5|4.4|5.7
"VAMM81301C"|22.7|4.4|5.7
"VAMM814018"|0.0|4.4|5.7
"VAMM815036"|15.4|4.4|5.7
"VAMM815047"|0.0|4.4|5.7
"VAMM81601X"|8.3|4.4|5.7
"VAMM81701Q"|3.7|4.4|5.7
"VAMM81801G"|4.5|4.4|5.7
"VAMM81901B"|14.3|4.4|5.7
"VAMM81902C"|0.0|4.4|5.7
"VAMM82001G"|0.0|4.4|5.7
"VAMM82002L"|0.0|4.4|5.7
"VAMM82101B"|11.5|4.4|5.7
"VAMM82102C"|0.0|4.4|5.7
"VAMM82103D"|0.0|4.4|5.7
"VAMM822017"|0.0|4.4|5.7
"VAMM823013"|0.0|4.4|5.7
"VAMM82401V"|0.0|4.4|5.7
"VAMM82501P"|0.0|4.4|5.7
"VAMM82601E"|0.0|4.4|5.7
"VAMM82602G"||4.4|5.7
"VAMM82701A"|0.0|4.4|5.7
"VAMM82702B"|0.0|4.4|5.7
"VAMM82703C"|0.0|4.4|5.7
"VAMM828016"|7.7|4.4|5.7
"VAMM828027"|0.0|4.4|5.7
"VAMM829012"|7.1|4.4|5.7
"VAMM830016"|7.7|4.4|5.7
"VAMM831012"|5.3|4.4|5.7
"VAMM83201T"|0.0|4.4|5.7
"VAMM83203X"|0.0|4.4|5.7
"VAMM83301N"|0.0|4.4|5.7
"VAMM83302P"|12.5|4.4|5.7
"VAMM83303Q"|0.0|4.4|5.7
"VAMM83401D"|5.6|4.4|5.7
"VAMM835019"|0.0|4.4|5.7
"VAMM83502A"|0.0|4.4|5.7
"VAMM836015"|0.0|4.4|5.7
"VAMM836026"|14.3|4.4|5.7
"VAMM836037"|0.0|4.4|5.7
"VAMM837022"|0.0|4.4|5.7
"VAMM837033"|0.0|4.4|5.7
"VAMM83801R"|8.3|4.4|5.7
"VAMM83802T"|18.2|4.4|5.7
"VAMM83901L"|11.1|4.4|5.7
"VAMM84001R"|3.2|4.4|5.7
"VAMM84101L"|7.7|4.4|5.7
"VAMM84102N"|0.0|4.4|5.7
"VAMM84201C"|4.0|4.4|5.7
"VAMM843018"|3.7|4.4|5.7
"VAMM844014"|0.0|4.4|5.7
"VAMM84501X"|3.6|4.4|5.7
"VAMM84601Q"|0.0|4.4|5.7
"VAMM84603T"|8.3|4.4|5.7
"VAMM84701G"|0.0|4.4|5.7
"VAMM84801B"|5.9|4.4|5.7
"VAMM849017"|0.0|4.4|5.7
"VAMM85002C"|0.0|4.4|5.7
"VAMM851017"|5.6|4.4|5.7
"VAMM852013"|0.0|4.4|5.7
"VAMM85301V"|3.4|4.4|5.7
"VAMM85302X"|0.0|4.4|5.7
"VAMM85401P"|5.3|4.4|5.7
"VAMM85402Q"|5.6|4.4|5.7
"VAMM85501E"|0.0|4.4|5.7
"VAMM85601A"|9.7|4.4|5.7
"VAMM857016"|9.1|4.4|5.7
"VAMM858012"|0.0|4.4|5.7
"VAMM85901T"|0.0|4.4|5.7
"VAMM860012"|0.0|4.4|5.7
"VAMM86101T"|0.0|4.4|5.7
"VAMM86102V"|0.0|4.4|5.7
"VAMM86201N"|0.0|4.4|5.7
"VAMM86202P"|0.0|4.4|5.7
"VAMM86301D"|5.6|4.4|5.7
"VAMM865015"|0.0|4.4|5.7
"VAMM865026"|0.0|4.4|5.7
"VAMM866011"|0.0|4.4|5.7
"VAMM86701R"|0.0|4.4|5.7
"VAMM86801L"|12.5|4.4|5.7
"VAMM86901C"|3.8|4.4|5.7
"VAMM87001L"|4.3|4.4|5.7
"VAMM87101C"|5.7|4.4|5.7
"VAMM872018"|6.8|4.4|5.7
"VAMM873014"|0.0|4.4|5.7
"VAMM87401X"|6.5|4.4|5.7
"VAMM87501Q"|7.7|4.4|5.7
"VAMM87601G"|0.0|4.4|5.7
"VAMM87701B"|0.0|4.4|5.7
"VAMM878017"|9.1|4.4|5.7
"VAPC00101L"|0.0|3.9|4.5
"VAPC012013"|0.0|3.9|4.5
"VAPC01401P"|0.0|3.9|4.5
"VAPC020001"|4.8|3.9|4.5
"VAPC02701R"|1.7|3.9|4.5
"VAPC040006"|1.2|3.9|4.5
"VAPM01000E"|2.3|3.9|4.5
"VAPM027011"|0.0|3.9|4.5
"VAPS00101Q"|4.2|3.9|4.5
"VAPS004017"|0.0|3.9|4.5
"VAPS00901A"|0.0|3.9|4.5
"VAPS01000D"|15.5|3.9|4.5
"VAPS012016"|3.2|3.9|4.5
"VAPS01401T"|1.2|3.9|4.5
"VAPS020004"|4.1|3.9|4.5
"VAPS026014"|0.0|3.9|4.5
"VAPS03000P"|2.6|3.9|4.5
"VAPS11000A"|2.0|3.9|4.5
"VAPS11001B"|0.0|3.9|4.5
"VARC00301X"|0.0|3.9|4.5
"VARC00401Q"|0.0|3.9|4.5
"VARC01101V"|0.0|3.9|4.5
"VARC01201P"|0.0|3.9|4.5
"VARC02000L"|0.0|3.9|4.5
"VARC02101D"|0.0|3.9|4.5
"VARC023015"|3.1|3.9|4.5
"VARC024011"|0.0|3.9|4.5
"VARC030007"|2.7|3.9|4.5
"VARC030018"|0.0|3.9|4.5
"VARI00801Q"|4.0|3.9|4.5
"VARI00901G"|0.0|3.9|4.5
"VARI01701E"|3.4|3.9|4.5
"VARI019016"|2.9|3.9|4.5
"VARI04000E"|0.0|3.9|4.5
"VASL01000A"|9.9|3.9|4.5
"VASL011017"|0.0|3.9|4.5
"VASL02801L"|4.8|3.9|4.5
"VATD003017"|0.0|3.9|4.5
"VATD004013"|4.3|3.9|4.5
"VATD00801A"|0.0|3.9|4.5
"VATD009016"|4.0|3.9|4.5
"VATD011016"|5.7|3.9|4.5
"VATD012012"|2.4|3.9|4.5
"VATD01301T"|5.9|3.9|4.5
"VATD018011"|0.0|3.9|4.5
"VATD02000X"|1.8|3.9|4.5
"VATD02101R"|4.1|3.9|4.5
"VATD024018"|5.0|3.9|4.5
"VATD08000G"|4.0|3.9|4.5
"VATD190003"|0.0|3.9|4.5
"VATF00301D"|4.5|3.9|4.5
"VATF00801L"|5.2|3.9|4.5
"VATF00901C"|0.0|3.9|4.5
"VATF01101C"||3.9|4.5
"VATF01701B"|4.3|3.9|4.5
"VATF018017"|0.0|3.9|4.5
"VATF019013"|10.9|3.9|4.5
"VATF020006"|4.8|3.9|4.5
"VATF02301P"|0.0|3.9|4.5
"VATF026016"|5.7|3.9|4.5
"VATL013018"|0.0|3.9|4.5
"VATL019017"|0.0|3.9|4.5
"VATN003015"|0.0|3.9|4.5
"VATN004011"||3.9|4.5
"VBEE00200N"|0.0|2.9|3.3
"VBEE00201P"|0.0|2.9|3.3
"VBEE00202Q"|0.0|2.9|3.3
"VBEE00203R"|0.0|2.9|3.3
"VBEE00300D"|0.0|2.9|3.3
"VBEE00301E"|0.0|2.9|3.3
"VBEE00302G"|0.0|2.9|3.3
"VBEE00303L"|0.0|2.9|3.3
"VBEE004009"|7.4|2.9|3.3
"VBEE00403C"|7.4|2.9|3.3
"VBEE005005"|2.6|2.9|3.3
"VBEE005016"|2.6|2.9|3.3
"VBEE005027"|2.6|2.9|3.3
"VBEE005038"|2.6|2.9|3.3
"VBEE00505A"|2.6|2.9|3.3
"VBEE006001"|5.1|2.9|3.3
"VBEE006012"|5.1|2.9|3.3
"VBEE006023"|5.1|2.9|3.3
"VBEE006034"|5.1|2.9|3.3
"VBEE006045"|5.1|2.9|3.3
"VBEE006056"|5.1|2.9|3.3
"VBEE006067"|5.1|2.9|3.3
"VBEE006078"|5.1|2.9|3.3
"VBEE006089"|5.1|2.9|3.3
"VBEE01000L"|1.6|2.9|3.3
"VBEE01001N"|1.6|2.9|3.3
"VBEE01003Q"|1.6|2.9|3.3
"VBEE01004R"|1.6|2.9|3.3
"VBEE01005T"|1.6|2.9|3.3
"VBEE01006V"|1.6|2.9|3.3
"VBEE01007X"|1.6|2.9|3.3
"VBEE012008"|3.2|2.9|3.3
"VBEE012019"|3.2|2.9|3.3
"VBEE01204C"|3.2|2.9|3.3
"VBEE01207G"|3.2|2.9|3.3
"VBEE01208L"|3.2|2.9|3.3
"VBEE01209N"|3.2|2.9|3.3
"VBEE013004"|3.1|2.9|3.3
"VBEE013015"|3.1|2.9|3.3
"VBEE013048"|3.1|2.9|3.3
"VBEE013059"|3.1|2.9|3.3
"VBEE01306A"|3.1|2.9|3.3
"VBEE01307B"|3.1|2.9|3.3
"VBEE01308C"|3.1|2.9|3.3
"VBEE01309D"|3.1|2.9|3.3
"VBEE80201N"|0.0|2.9|3.3
"VBEE80202P"|0.0|2.9|3.3
"VBEE80203Q"|0.0|2.9|3.3
"VBEE80301D"|4.0|2.9|3.3
"VBEE80304L"|4.0|2.9|3.3
"VBEE80305N"|4.0|2.9|3.3
"VBEE80306P"|4.0|2.9|3.3
"VBEE80307Q"|4.0|2.9|3.3
"VBEE804019"|6.9|2.9|3.3
"VBEE80402A"|6.9|2.9|3.3
"VBEE80403B"|6.9|2.9|3.3
"VBEE80404C"|6.9|2.9|3.3
"VBEE80405D"|6.9|2.9|3.3
"VBEE80406E"|6.9|2.9|3.3
"VBEE80408L"|6.9|2.9|3.3
"VBEE80409N"|6.9|2.9|3.3
"VBEE80410Q"|6.9|2.9|3.3
"VBEE80411R"|6.9|2.9|3.3
"VBEE805015"|6.3|2.9|3.3
"VBEE805026"|6.3|2.9|3.3
"VBEE805037"|6.3|2.9|3.3
"VBEE805048"|6.3|2.9|3.3
"VBEE806011"|5.3|2.9|3.3
"VBEE806022"|5.3|2.9|3.3
"VBEE806033"|5.3|2.9|3.3
"VBEE80702T"|4.0|2.9|3.3
"VBEE80703V"|4.0|2.9|3.3
"VBEE807062"|4.0|2.9|3.3
"VBEE807073"|4.0|2.9|3.3
"VBEE807084"|4.0|2.9|3.3
"VBEE807095"|4.0|2.9|3.3
"VBEE807107"|4.0|2.9|3.3
"VBEE80801L"|0.0|2.9|3.3
"VBEE80802N"|0.0|2.9|3.3
"VBEE80803P"|0.0|2.9|3.3
"VBEE80804Q"|0.0|2.9|3.3
"VBEE80805R"|0.0|2.9|3.3
"VBEE80806T"|0.0|2.9|3.3
"VBEE80901C"|0.0|2.9|3.3
"VBEE80902D"|0.0|2.9|3.3
"VBEE81001L"|5.0|2.9|3.3
"VBEE81002N"|5.0|2.9|3.3
"VBEE81003P"|5.0|2.9|3.3
"VBEE81101C"|0.0|2.9|3.3
"VBEE81102D"|0.0|2.9|3.3
"VBEE812018"|0.0|2.9|3.3
"VBEE812029"|0.0|2.9|3.3
"VBEE81203A"|0.0|2.9|3.3
"VBEE81204B"|0.0|2.9|3.3
"VBEE81205C"|0.0|2.9|3.3
"VBEE81206D"|0.0|2.9|3.3
"VBMM01100B"|2.8|4.8|5.7
"VBMM01101C"|0.0|4.8|5.7
"VBMM01500P"|2.8|4.8|5.7
"VBMM01501Q"|0.0|4.8|5.7
"VBMM01700A"|3.7|4.8|5.7
"VBMM019002"|0.0|4.8|5.7
"VBMM019013"|0.0|4.8|5.7
"VBMM80201L"|0.0|4.8|5.7
"VBMM80202N"|0.0|4.8|5.7
"VBMM80301C"|0.0|4.8|5.7
"VBMM80302D"|25.0|4.8|5.7
"VBMM804018"|0.0|4.8|5.7
"VBMM805014"|0.0|4.8|5.7
"VBMM805025"|0.0|4.8|5.7
"VBMM80601X"|0.0|4.8|5.7
"VBMM80701Q"|0.0|4.8|5.7
"VBMM80702R"|0.0|4.8|5.7
"VBMM80801G"|0.0|4.8|5.7
"VBMM80802L"|0.0|4.8|5.7
"VBMM80901B"|0.0|4.8|5.7
"VBMM80902C"|0.0|4.8|5.7
"VBMM81001G"|18.8|4.8|5.7
"VBMM81101B"|5.0|4.8|5.7
"VBMM812017"|0.0|4.8|5.7
"VBPS00101A"|7.1|3.5|4.5
"VBPS02000P"|2.7|3.5|4.5
"VBPS030009"|2.1|3.5|4.5
"VBRA01000N"|0.0|3.5|4.5
"VBRC00201P"|0.0|3.5|4.5
"VBRH01000T"|4.2|3.5|4.5
"VBRI003017"|5.0|3.5|4.5
"VBRI004013"|3.4|3.5|4.5
"VBSL001017"|0.0|3.5|4.5
"VBTD002012"|1.9|3.5|4.5
"VBTD00401N"|3.8|3.5|4.5
"VBTD02000E"|0.0|3.5|4.5
"VBTF003014"|4.0|3.5|4.5
"VBTF010006"|3.5|3.5|4.5
"VCEE01400E"|4.3|2.9|3.3
"VCEE01401G"|4.3|2.9|3.3
"VCEE01407T"|4.3|2.9|3.3
"VCEE01409X"|4.3|2.9|3.3
"VCEE80001L"|8.1|2.9|3.3
"VCEE80002N"|8.1|2.9|3.3
"VCEE80003P"|8.1|2.9|3.3
"VCEE80101C"|0.0|2.9|3.3
"VCEE80103E"|0.0|2.9|3.3
"VCEE80108Q"|0.0|2.9|3.3
"VCEE802018"|0.0|2.9|3.3
"VCEE80203A"|0.0|2.9|3.3
"VCEE80204B"|0.0|2.9|3.3
"VCEE80205C"|0.0|2.9|3.3
"VCEE80206D"|0.0|2.9|3.3
"VCEE80207E"|0.0|2.9|3.3
"VCEE803014"|10.5|2.9|3.3
"VCEE803036"|10.5|2.9|3.3
"VCEE803058"|10.5|2.9|3.3
"VCEE80401X"|3.2|2.9|3.3
"VCEE804021"|3.2|2.9|3.3
"VCEE804032"|3.2|2.9|3.3
"VCEE80501Q"|0.0|2.9|3.3
"VCEE80502R"|0.0|2.9|3.3
"VCEE80503T"|0.0|2.9|3.3
"VCEE80505X"|0.0|2.9|3.3
"VCEE80601G"|0.0|2.9|3.3
"VCEE80602L"|0.0|2.9|3.3
"VCEE80603N"|0.0|2.9|3.3
"VCEE80604P"|0.0|2.9|3.3
"VCEE80701B"|0.0|2.9|3.3
"VCEE80702C"|0.0|2.9|3.3
"VCEE808017"|4.7|2.9|3.3
"VCEE808028"|4.7|2.9|3.3
"VCEE80804A"|4.7|2.9|3.3
"VCEE80805B"|4.7|2.9|3.3
"VCEE809013"|4.7|2.9|3.3
"VCEE809024"|4.7|2.9|3.3
"VCEE809035"|4.7|2.9|3.3
"VCEE809046"|4.7|2.9|3.3
"VCEE809057"|4.7|2.9|3.3
"VCEE809068"|4.7|2.9|3.3
"VCEE810028"|3.2|2.9|3.3
"VCEE810039"|3.2|2.9|3.3
"VCEE81004A"|3.2|2.9|3.3
"VCEE811013"|5.6|2.9|3.3
"VCEE811024"|5.6|2.9|3.3
"VCEE81201V"|0.0|2.9|3.3
"VCEE81301P"|3.3|2.9|3.3
"VCEE81302Q"|3.3|2.9|3.3
"VCEE81303R"|3.3|2.9|3.3
"VCEE81401E"|0.0|2.9|3.3
"VCEE81501A"|4.4|2.9|3.3
"VCEE81502B"|4.4|2.9|3.3
"VCEE81503C"|4.4|2.9|3.3
"VCEE816016"|0.0|2.9|3.3
"VCEE816038"|0.0|2.9|3.3
"VCEE816049"|0.0|2.9|3.3
"VCEE81606B"|0.0|2.9|3.3
"VCEE817012"|0.0|2.9|3.3
"VCEE817023"|0.0|2.9|3.3
"VCEE817034"|0.0|2.9|3.3
"VCMM80001G"|0.0|4.8|5.7
"VCMM80102C"|0.0|4.8|5.7
"VCMM80104E"|0.0|4.8|5.7
"VCMM802017"|0.0|4.8|5.7
"VCMM802028"|0.0|4.8|5.7
"VCMM803013"|3.4|4.8|5.7
"VCMM80401V"|0.0|4.8|5.7
"VCMM80402X"|0.0|4.8|5.7
"VCMM804031"|0.0|4.8|5.7
