codice_scuola|pc_desktop|pc_laptop|lim_aula|lim_laboratorio|lim_mobili|paule_lan|paule_wifi
"SOEE01903L"|"29,00"|"3,00"|"3,00"|"0,00"|"0,00"|"0,00"|"1,00"
"SOEE01904N"|"21,00"|"4,00"|"4,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE019134"|"31,00"|"3,00"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE801018"|"16,00"|"2,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE801029"|"9,00"|"1,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE80103A"|"12,00"|"5,00"|"1,00"|"1,00"|"5,00"|"0,00"|"0,00"
"SOEE80104B"|"20,00"|"1,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE80105C"|"20,00"|"5,00"|"5,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE802014"|"13,00"|"4,00"|"2,00"|"1,00"|"0,00"|"1,00"|"0,00"
"SOEE802025"|"14,00"|"7,00"|"4,00"|"1,00"|"0,00"|"0,00"|"1,00"
"SOEE802036"|"16,00"|"5,00"|"3,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SOEE802047"|"6,00"|"2,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE80301X"|"42,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE803021"|"24,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE803032"|"54,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE80401Q"|"7,00"|"2,00"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE80402R"|"4,00"|"1,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE80403T"|"15,00"|"2,00"|"2,00"|"0,00"|"0,00"|"0,20"|"0,00"
"SOEE80404V"|"16,00"|"4,00"|"4,00"|"0,00"|"0,00"|"0,00"|"1,00"
"SOEE80405X"|"12,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"|"1,00"
"SOEE80501G"|"8,00"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE80503N"|"12,00"|"9,00"|"8,00"|"3,00"|"0,00"|"1,00"|"0,00"
"SOEE80504P"|"7,00"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE80505Q"|"13,00"|"1,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE80601B"|"14,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE80602C"|"14,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE80604E"|"5,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE80605G"|"17,00"|"1,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE807017"|"2,00"|"0,00"|"1,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SOEE807039"|"7,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE808013"|"20,00"|"2,00"|"4,00"|"1,00"|"0,00"|"0,50"|"0,50"
"SOEE80901V"|"18,00"|"1,00"|"1,00"|"1,00"|"0,00"|"0,33"|"0,00"
"SOEE80902X"|"4,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE809031"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE809042"|"6,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE809053"|"9,00"|"3,00"|"1,00"|"1,00"|"0,00"|"0,14"|"0,00"
"SOEE810013"|"12,00"|"6,00"|"2,00"|"0,00"|"0,00"|"0,10"|"0,00"
"SOEE81101V"|"12,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE81102X"|"11,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE81201P"|"11,00"|"5,00"|"2,00"|"1,00"|"0,00"|"0,00"|"0,57"
"SOEE81202Q"|"9,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE81203R"|"8,00"|"4,00"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE81301E"|"11,00"|"0,00"|"1,00"|"1,00"|"0,00"|"1,00"|"1,00"
"SOEE81302G"|"3,00"|"1,00"|"1,00"|"0,00"|"0,00"|"1,00"|"1,00"
"SOEE81303L"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"1,00"|"1,00"
"SOEE81304N"|"5,00"|"0,00"|"0,00"|"0,00"|"0,00"|"1,00"|"1,00"
"SOEE81401A"|"21,00"|"3,00"|"1,00"|"0,00"|"0,00"|"1,00"|"1,00"
"SOEE81402B"|"15,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,33"|"0,00"
"SOEE815016"|"12,00"|"1,00"|"0,00"|"1,00"|"0,00"|"0,00"|"1,00"
"SOEE815027"|"5,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE815038"|"10,00"|"2,00"|"0,00"|"1,00"|"0,00"|"0,00"|"1,00"
"SOEE815049"|"5,00"|"1,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE81505A"|"8,00"|"2,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOEE816012"|"10,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE816023"|"10,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOEE816056"|"11,00"|"0,00"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOMM00400P"|"10,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOMM00403T"|"14,00"|"0,00"|"3,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SOMM00404V"|"7,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOMM00405X"|"6,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOMM014009"|"16,00"|"4,00"|"4,00"|"0,00"|"1,00"|"0,30"|"0,20"
"SOMM01900C"|"100,00"|"5,00"|"4,00"|"4,00"|"0,00"|"0,34"|"0,00"
"SOMM01902E"|"21,00"|"0,00"|"3,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SOMM02000L"|"64,00"|"15,00"|"7,00"|"2,00"|"0,00"|"0,23"|"0,76"
"SOMM022008"|"22,00"|"0,00"|"0,00"|"0,00"|"1,00"|"0,20"|"0,00"
"SOMM02500Q"|"15,00"|"2,00"|"7,00"|"5,00"|"0,00"|"1,00"|"0,25"
"SOMM02502T"|"14,00"|"2,00"|"4,00"|"1,00"|"0,00"|"0,00"|"1,00"
"SOMM801028"|"27,00"|"10,00"|"10,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOMM802013"|"29,00"|"16,00"|"9,00"|"0,00"|"0,00"|"0,00"|"1,00"
"SOMM80301V"|"78,00"|"6,00"|"2,00"|"1,00"|"0,00"|"1,00"|"0,00"
"SOMM80401P"|"35,00"|"17,00"|"13,00"|"2,00"|"0,00"|"0,00"|"1,00"
"SOMM80501E"|"37,00"|"6,00"|"4,00"|"1,00"|"1,00"|"0,54"|"0,00"
"SOMM80502G"|"10,00"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOMM80601A"|"52,00"|"10,00"|"1,00"|"1,00"|"1,00"|"0,00"|"0,00"
"SOMM80602B"|"14,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOMM80603C"|"14,00"|"2,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOMM807016"|"32,00"|"12,00"|"3,00"|"2,00"|"0,00"|"1,00"|"1,00"
"SOMM808012"|"19,00"|"0,00"|"8,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SOMM80901T"|"12,00"|"6,00"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOMM80902V"|"0,00"|"4,00"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOMM810012"|"10,00"|"4,00"|"3,00"|"1,00"|"0,00"|"0,33"|"0,00"
"SOMM81101T"|"28,00"|"6,00"|"8,00"|"1,00"|"0,00"|"0,00"|"1,00"
"SOMM81201N"|"20,00"|"5,00"|"4,00"|"0,00"|"1,00"|"0,00"|"0,00"
"SOMM81301D"|"13,00"|"2,00"|"2,00"|"0,00"|"0,00"|"1,00"|"1,00"
"SOMM81302E"|"12,00"|"2,00"|"2,00"|"0,00"|"0,00"|"1,00"|"1,00"
"SOMM814019"|"65,00"|"6,00"|"3,00"|"0,00"|"0,00"|"0,14"|"1,00"
"SOMM815015"|"17,00"|"7,00"|"4,00"|"0,00"|"0,00"|"0,00"|"1,00"
"SOMM816011"|"15,00"|"4,00"|"3,00"|"0,00"|"1,00"|"0,00"|"1,00"
"SOMM816022"|"14,00"|"2,00"|"2,00"|"0,00"|"1,00"|"1,00"|"0,00"
"SOPC011018"|"21,00"|"4,00"|"0,00"|"1,00"|"0,00"|"1,00"|"1,00"
"SOPM01101C"|"32,00"|"2,00"|"2,00"|"1,00"|"0,00"|"1,00"|"1,00"
"SOPS00101R"|"175,00"|"4,00"|"0,00"|"1,00"|"0,00"|"0,00"|"1,00"
"SOPS00201L"|"63,00"|"4,00"|"0,00"|"0,00"|"0,00"|"0,33"|"0,33"
"SOPS00601X"|"34,00"|"1,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOPS00801G"|"15,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOPS01000E"|"25,00"|"6,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SORC007018"|"348,00"|"3,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SORH003016"|"29,00"|"2,00"|"2,00"|"0,00"|"0,00"|"0,00"|"1,00"
"SORH03000D"|"101,00"|"5,00"|"0,00"|"2,00"|"0,00"|"0,05"|"0,05"
"SORH03001E"|"18,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SORI00301N"|"18,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SORI007011"|"189,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SORI00801R"|"57,00"|"4,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SORI01201C"|"238,00"|"101,00"|"3,00"|"2,00"|"0,00"|"1,00"|"1,00"
"SOSL00101N"|"94,00"|"6,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOTA01000X"|"60,00"|"4,00"|"0,00"|"0,00"|"0,00"|"0,08"|"0,00"
"SOTD00201C"|"47,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SOTD004014"|"91,00"|"25,00"|"0,00"|"0,00"|"1,00"|"0,04"|"0,00"
"SOTD00601Q"|"148,00"|"2,00"|"3,00"|"1,00"|"0,00"|"0,05"|"0,00"
"SOTD00801B"|"70,00"|"3,00"|"1,00"|"0,00"|"0,00"|"0,05"|"0,00"
"SOTD05000R"|"200,00"|"4,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SOTL00401E"|"90,00"|"3,00"|"0,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SOVC01000P"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SPAA01807N"|"1,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA019017"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA01904A"|"9,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA800026"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA800037"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA800048"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA800059"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,33"|"0,00"
"SPAA80006A"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,33"|"0,00"
"SPAA80007B"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA801022"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA801033"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA80201R"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA80203V"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA80204X"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA802051"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA802062"|"4,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA805018"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA805029"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA80503A"|"4,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA806014"|"2,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA806025"|"2,00"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,25"
"SPAA80701X"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA807021"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA80801Q"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA80802R"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA80803T"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA81002R"|"0,00"|"0,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPAA81005X"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA81101G"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA81102L"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA81103N"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA81201B"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,33"|"0,00"
"SPAA81202C"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,25"|"0,00"
"SPAA813028"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA813039"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA81501V"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA81601P"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA81700D"|"6,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,07"
"SPAA81701E"|"6,00"|"6,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA81702G"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA81801A"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA819016"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA82001A"|"9,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA82002B"|"7,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA821016"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPAA821027"|"3,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPCT700005"|"38,00"|"0,00"|"0,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SPCT701001"|"22,00"|"5,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPCT70200R"|"0,00"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE01801L"|"5,00"|"1,00"|"2,00"|"0,00"|"0,00"|"0,09"|"0,00"
"SPEE01803P"|"4,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,14"|"0,00"
"SPEE018147"|"6,00"|"2,00"|"1,00"|"0,00"|"0,00"|"0,20"|"0,00"
"SPEE01901C"|"25,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE01902D"|"8,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE01904G"|"6,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,20"|"0,00"
"SPEE01909R"|"9,00"|"0,00"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE80001A"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,25"|"0,00"
"SPEE80002B"|"3,00"|"3,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE80003C"|"5,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE80004D"|"5,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE80005E"|"2,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE801016"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE801027"|"5,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE801038"|"8,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE802012"|"5,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE802045"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE802056"|"5,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE802089"|"4,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE80209A"|"6,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE80501D"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE80503G"|"4,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE80504L"|"36,00"|"0,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPEE806019"|"10,00"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,38"
"SPEE80602A"|"8,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,33"
"SPEE80603B"|"10,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,10"|"0,00"
"SPEE80604C"|"9,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"1,00"
"SPEE807015"|"4,00"|"4,00"|"3,00"|"1,00"|"0,00"|"0,00"|"0,66"
"SPEE807026"|"10,00"|"2,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPEE807048"|"10,00"|"4,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE808011"|"5,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE808022"|"9,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE808033"|"2,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,25"|"0,00"
"SPEE810011"|"1,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE810044"|"5,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE810055"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE810066"|"6,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPEE81101R"|"4,00"|"2,00"|"1,00"|"0,00"|"0,00"|"0,20"|"0,00"
"SPEE81102T"|"4,00"|"2,00"|"2,00"|"0,00"|"0,00"|"0,00"|"1,00"
"SPEE81103V"|"3,00"|"0,00"|"2,00"|"0,00"|"0,00"|"0,33"|"0,00"
"SPEE81104X"|"6,00"|"1,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPEE81201L"|"13,00"|"4,00"|"3,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SPEE81202N"|"20,00"|"5,00"|"3,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SPEE81301C"|"9,00"|"1,00"|"2,00"|"0,00"|"0,00"|"0,00"|"0,55"
"SPEE81302D"|"7,00"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE81303E"|"12,00"|"6,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE814018"|"8,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,10"|"0,00"
"SPEE814029"|"7,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE81403A"|"10,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,10"|"0,00"
"SPEE815014"|"6,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE815025"|"6,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPEE815036"|"10,00"|"2,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPEE81601X"|"26,00"|"1,00"|"1,00"|"1,00"|"0,00"|"1,00"|"1,00"
"SPEE816021"|"6,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE81701Q"|"10,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,07"
"SPEE81801G"|"13,00"|"0,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"
"SPEE81802L"|"5,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE81901B"|"14,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPEE81902C"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE81903D"|"6,00"|"1,00"|"0,00"|"2,00"|"0,00"|"0,00"|"0,00"
"SPEE82001G"|"31,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPEE82002L"|"18,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"|"1,00"
"SPEE82101B"|"10,00"|"2,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPEE82102C"|"2,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPEE82103D"|"10,00"|"1,00"|"0,00"|"1,00"|"0,00"|"0,00"|"1,00"
"SPMM049006"|"20,00"|"3,00"|"3,00"|"0,00"|"0,00"|"0,13"|"0,00"
"SPMM049017"|"5,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPMM80002A"|"8,00"|"4,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPMM80003B"|"4,00"|"1,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPMM801015"|"28,00"|"2,00"|"2,00"|"0,00"|"0,00"|"0,22"|"0,00"
"SPMM802011"|"10,00"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPMM802022"|"6,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPMM802033"|"10,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPMM80401L"|"60,00"|"0,00"|"0,00"|"2,00"|"0,00"|"0,33"|"0,33"
"SPMM80501C"|"21,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPMM80502D"|"15,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPMM80503E"|"12,00"|"0,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPMM806018"|"20,00"|"2,00"|"4,00"|"1,00"|"0,00"|"0,20"|"0,60"
"SPMM807014"|"15,00"|"3,00"|"1,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPMM80801X"|"56,00"|"1,00"|"1,00"|"1,00"|"0,00"|"0,72"|"0,00"
"SPMM81001X"|"29,00"|"4,00"|"3,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPMM810021"|"9,00"|"3,00"|"2,00"|"0,00"|"0,00"|"0,40"|"0,00"
"SPMM81101Q"|"12,00"|"2,00"|"4,00"|"0,00"|"0,00"|"0,00"|"0,44"
"SPMM81201G"|"21,00"|"27,00"|"4,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SPMM81301B"|"25,00"|"0,00"|"2,00"|"0,00"|"0,00"|"0,28"|"0,00"
"SPMM814017"|"18,00"|"2,00"|"2,00"|"0,00"|"0,00"|"0,20"|"0,00"
"SPMM815013"|"9,00"|"0,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPMM81601V"|"46,00"|"0,00"|"5,00"|"0,00"|"0,00"|"1,00"|"0,00"
"SPMM81701P"|"16,00"|"0,00"|"2,00"|"0,00"|"0,00"|"0,11"|"0,00"
"SPMM81801E"|"7,00"|"0,00"|"5,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPMM81901A"|"5,00"|"0,00"|"7,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPMM82001E"|"81,00"|"129,00"|"6,00"|"0,00"|"0,00"|"0,17"|"1,00"
"SPMM82101A"|"10,00"|"2,00"|"0,00"|"3,00"|"0,00"|"0,00"|"1,00"
"SPPC010009"|"90,00"|"3,00"|"0,00"|"0,00"|"0,00"|"0,00"|"0,00"
"SPPC02000X"|"217,00"|"8,00"|"0,00"|"1,00"|"0,00"|"1,00"|"0,00"
"SPPM01000D"|"139,00"|"79,00"|"3,00"|"1,00"|"1,00"|"0,00"|"1,00"
"SPPS01000C"|"46,00"|"4,00"|"1,00"|"2,00"|"0,00"|"0,00"|"0,00"
"SPPS01001D"|"12,00"|"1,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPRA008013"|"60,00"|"2,00"|"0,00"|"2,00"|"0,00"|"0,00"|"0,00"
"SPRC007016"|"0,00"|"2,00"|"1,00"|"0,00"|"0,00"|"0,50"|"0,00"
"SPRC007027"|"156,00"|"5,00"|"1,00"|"0,00"|"0,00"|"0,14"|"0,71"
"SPRC00752L"|"215,00"|"7,00"|"1,00"|"0,00"|"1,00"|"0,14"|"0,14"
"SPRH010006"|"26,00"|"4,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPRH01050G"|"26,00"|"4,00"|"0,00"|"1,00"|"0,00"|"0,00"|"0,00"
"SPRI00701V"|"52,00"|"3,00"|"1,00"|"0,00"|"0,00"|"0,05"|"0,00"
"SPSL00201B"|"105,00"|"1,00"|"0,00"|"0,00"|"2,00"|"0,00"|"0,00"
"SPTD008019"|"60,00"|"2,00"|"1,00"|"2,00"|"0,00"|"1,00"|"1,00"
"SPTD009015"|"124,00"|"8,00"|"2,00"|"0,00"|"4,00"|"0,01"|"1,00"
